id_for_matlab;hhid;training;lnpercapitaconsumption;groupprediction;groupprediction2
15256;359800311;0;;5.398290158;5.399468624
15257;59613811;0;;4.935354839;4.936987739
15258;207403411;0;;6.808701943;6.808102984
15259;165206411;0;;6.498097584;6.497359709
15260;401008411;0;;5.687452573;5.681525322
15261;394301111;0;;5.908732255;5.908500565
15262;66408211;0;;5.31521091;5.314895331
15263;379000811;0;;6.715520711;6.716074332
15264;20504211;0;;5.395796561;5.395892353
15265;63001311;0;;5.730864757;5.733214396
15266;354800512;0;;6.46661522;6.466239866
15267;283900611;0;;5.644969332;5.642925516
15268;196703011;0;;6.496476927;6.495985855
15269;162304311;0;;6.343780494;6.343223829
15270;316102511;0;;5.966989467;5.965043569
15271;49108111;0;;5.552506767;5.553438311
15272;94505111;0;;5.210318472;5.21192488
15273;356404411;0;;6.027496152;6.026451023
15274;309606511;0;;6.906955822;6.90385202
15275;188512411;0;;7.006194891;7.003932675
15276;182206411;0;;7.017625947;7.016206811
15277;325402411;0;;5.833899267;5.832295814
15278;241507411;0;;6.418458078;6.415681349
15279;236200411;0;;5.919812975;5.92173948
15280;229207511;0;;6.421505212;6.419784877
15281;192907011;0;;6.103685961;6.101868515
15282;18507011;0;;5.735001749;5.737021043
15283;102806611;0;;5.066090381;5.06222748
15284;94109211;0;;4.86414485;4.863567298
15285;70604811;0;;4.863440945;4.856463078
15286;238500911;0;;5.800855914;5.799926792
15287;190802711;0;;6.250919936;6.250923713
15288;243107911;0;;5.85048688;5.853285288
15289;197602111;0;;6.378200689;6.379378333
15290;41711511;0;;6.167409078;6.165414884
15291;353801011;0;;5.090775926;5.094226109
15292;86406311;0;;4.830715035;4.830106706
15293;188102812;0;;6.354256751;6.356117335
15294;158403111;0;;5.801043482;5.803276762
15295;202309011;0;;7.232416951;7.238973723
15296;120800111;0;;6.268937945;6.271067806
15297;336209011;0;;6.096474474;6.09285823
15298;32902111;0;;5.466966989;5.467026512
15299;316502111;0;;6.047417932;6.046629506
15300;139000811;0;;5.630686104;5.627652989
15301;273502611;0;;6.427465714;6.429434017
15302;46505611;0;;5.464243287;5.464591446
15303;235804211;0;;5.917783249;5.918197263
15304;285702211;0;;6.113927143;6.114550036
15305;97203911;0;;4.962081382;4.961986538
15306;82800211;0;;6.299786839;6.29952021
15307;222508511;0;;5.669932604;5.664041836
15308;35303711;0;;5.932060989;5.932084838
15309;232608411;0;;4.962309753;4.964564924
15310;368006511;0;;6.342883353;6.344800159
15311;339409411;0;;4.838627336;4.834932347
15312;22912311;0;;5.144574803;5.142909008
15313;8709211;0;;5.394248921;5.395311054
15314;116116711;0;;6.223406618;6.223057164
15315;20702511;0;;6.024538886;6.021962986
15316;37301011;0;;6.611795156;6.611071047
15317;148900111;0;;5.896837376;5.895729744
15318;39303111;0;;6.377183098;6.377844091
15319;279413511;0;;5.065778006;5.06858123
15320;49102211;0;;5.915422358;5.912877232
15321;138207911;0;;5.502705448;5.502106111
15322;263500211;0;;4.891217186;4.889360469
15323;222400611;0;;5.974895046;5.976448774
15324;40208211;0;;6.256828533;6.260062058
15325;213806411;0;;5.920553154;5.926862486
15326;156604911;0;;6.972846038;6.970225928
15327;281409411;0;;4.978284484;4.980694883
15328;316805011;0;;6.019364929;6.016620213
15329;316406711;0;;5.297806731;5.298310559
15330;331507311;0;;6.304651072;6.302011864
15331;88808411;0;;5.731433592;5.732046676
15332;337800111;0;;5.919462775;5.920634205
15333;322806023;0;;5.824305967;5.82136813
15334;21405911;0;;5.726897885;5.728821521
15335;72906111;0;;4.688898158;4.688109409
15336;166009311;0;;7.47817127;7.48073342
15337;199807211;0;;5.813044604;5.812276326
15338;169208111;0;;6.112882091;6.11290168
15339;35804411;0;;7.445940951;7.445594912
15340;25207911;0;;5.34335652;5.344043913
15341;106105011;0;;6.561917677;6.564023076
15342;28206211;0;;5.555328226;5.555348405
15343;383200611;0;;5.972517691;5.971266601
15344;185107211;0;;6.735612858;6.738482885
15345;49909111;0;;6.266778087;6.270105569
15346;168510011;0;;6.724491982;6.724466508
15347;53603611;0;;5.964987413;5.960808299
15348;363700111;0;;6.439230834;6.434067513
15349;224002811;0;;6.476967329;6.47834359
15350;148007411;0;;6.610785614;6.609168117
15351;327912611;0;;5.721633082;5.721239653
15352;395803622;0;;6.095395902;6.09172658
15353;397910011;0;;5.929612297;5.932920177
15354;268907311;0;;6.88562949;6.8864696
15355;149607511;0;;5.418656264;5.417196451
15356;88301611;0;;5.518873037;5.521406538
15357;380304611;0;;6.410715449;6.41085039
15358;185309511;0;;5.895399769;5.895113093
15359;68007611;0;;5.045466283;5.044874559
15360;125908711;0;;6.15724823;6.156310551
15361;168100811;0;;6.092643497;6.094715682
15362;52200411;0;;6.023345671;6.020330405
15363;123809111;0;;5.657720955;5.64925507
15364;71701911;0;;5.611233349;5.616073814
15365;341306911;0;;6.061919822;6.060982038
15366;297906911;0;;6.841518242;6.843210091
15367;50006811;0;;6.33642655;6.333286035
15368;250607211;0;;6.833307837;6.831714523
15369;98006311;0;;4.866284196;4.868317755
15370;322014211;0;;5.873426626;5.873073347
15371;395608111;0;;5.807060687;5.806955773
15372;38005711;0;;6.24336356;6.241957435
15373;53710911;0;;5.543745072;5.54208426
15374;114807811;0;;6.972846038;6.970225928
15375;244205011;0;;6.090920791;6.089597473
15376;169101511;0;;6.217069734;6.219002059
15377;9612211;0;;5.472689648;5.471086383
15378;140008911;0;;6.916230403;6.917240437
15379;72004611;0;;5.374654038;5.372997109
15380;186009111;0;;6.298827114;6.303096187
15381;200002211;0;;6.278664156;6.27779254
15382;174204711;0;;6.256109465;6.255628989
15383;1100811;0;;6.372663872;6.375066423
15384;83804111;0;;5.235560768;5.234778607
15385;85403611;0;;4.990938747;4.991210315
15386;59308711;0;;5.453998241;5.452595691
15387;20803911;0;;5.875471024;5.87850508
15388;2507811;0;;5.810974083;5.814577596
15389;235801911;0;;6.256865957;6.254940878
15390;244706111;0;;5.457761039;5.458633196
15391;173709211;0;;6.123559699;6.122949682
15392;100304011;0;;6.091627531;6.088946995
15393;261803211;0;;5.440712171;5.444085991
15394;220909611;0;;5.148311834;5.150951905
15395;113001011;0;;5.78960237;5.787497898
15396;145009011;0;;6.071460569;6.069574079
15397;266012311;0;;6.502447662;6.496636199
15398;141408213;0;;6.653912427;6.654549878
15399;61800611;0;;4.953050855;4.950682482
15400;264405511;0;;5.815066634;5.815524667
15401;33902811;0;;5.402557884;5.403383088
15402;350405111;0;;6.747754631;6.744509554
15403;87901111;0;;5.736142755;5.735572684
15404;30508611;0;;5.316803629;5.320950867
15405;255004611;0;;5.97195488;5.972407681
15406;131402311;0;;5.52426497;5.527443591
15407;75103311;0;;4.951045728;4.948100886
15408;364712312;0;;6.340218349;6.34134006
15409;322806013;0;;5.934180545;5.936996332
15410;328703211;0;;6.231710493;6.227943761
15411;225601711;0;;6.339043965;6.34354757
15412;276010711;0;;5.945554198;5.943968625
15413;241205411;0;;6.190367248;6.191170834
15414;302408311;0;;6.857525464;6.860601867
15415;107413411;0;;5.367377191;5.367817755
15416;270707111;0;;5.858325567;5.856993292
15417;185910711;0;;7.134708182;7.137998491
15418;32902411;0;;5.724382525;5.722562607
15419;125004611;0;;6.979214724;6.979997629
15420;131809911;0;;6.082936753;6.079595286
15421;97203711;0;;4.993815554;4.994916551
15422;234204511;0;;5.207311427;5.20873204
15423;283113011;0;;6.025470646;6.028533178
15424;142909411;0;;6.148813576;6.148011099
15425;50500911;0;;6.767636459;6.76892397
15426;339301111;0;;5.610805466;5.610665697
15427;380605811;0;;6.411791017;6.407848451
15428;73509011;0;;5.888120077;5.8859372
15429;384300711;0;;6.470041609;6.471457928
15430;20301111;0;;6.32852733;6.326730906
15431;280107511;0;;5.155590847;5.155215063
15432;60209711;0;;5.232646347;5.232789269
15433;246209922;0;;5.912878064;5.913515976
15434;194611011;0;;6.926735604;6.925632772
15435;78907211;0;;5.764120636;5.762775379
15436;45008311;0;;6.04014969;6.039013251
15437;80604011;0;;5.925698859;5.927250844
15438;62014211;0;;4.630889699;4.632016706
15439;75912211;0;;5.137613328;5.140161142
15440;320605811;0;;6.27717923;6.275561713
15441;21600711;0;;5.972138184;5.971892306
15442;230401511;0;;6.453506477;6.451148481
15443;161103311;0;;6.135667561;6.136141502
15444;298704411;0;;6.070370617;6.06775443
15445;233205611;0;;5.205468067;5.206103335
15446;55308911;0;;6.03988042;6.043225844
15447;339909211;0;;4.689041328;4.688224239
15448;328305311;0;;5.895320073;5.895485479
15449;199104511;0;;6.033176574;6.0315864
15450;210505311;0;;6.215477311;6.217865807
15451;276100111;0;;6.154000375;6.152984271
15452;16704711;0;;6.269094516;6.269300063
15453;200300411;0;;6.118943165;6.11464027
15454;142403011;0;;5.937421704;5.938313791
15455;38109522;0;;6.191045833;6.195074084
15456;243606911;0;;5.332763613;5.333915284
15457;156104411;0;;5.968940001;5.968263047
15458;278805911;0;;5.306971514;5.30786749
15459;4803511;0;;5.897775235;5.897261084
15460;194648111;0;;5.95229472;5.950927992
15461;69515411;0;;5.378681594;5.379579104
15462;161308711;0;;5.761645275;5.760845593
15463;323300311;0;;6.33088778;6.332503959
15464;264706311;0;;5.739202357;5.737923584
15465;70911311;0;;5.403216937;5.404988113
15466;137309011;0;;6.047151643;6.046313546
15467;316106611;0;;5.976305798;5.971055387
15468;131411211;0;;6.003818236;6.003339175
15469;194506711;0;;6.164122307;6.165697634
15470;322506511;0;;5.86506071;5.865328667
15471;130900711;0;;6.069131304;6.070285177
15472;261508011;0;;4.92383404;4.92242967
15473;29907811;0;;5.391659299;5.392053816
15474;140606611;0;;6.164776068;6.164156068
15475;273307911;0;;5.961781413;5.960553395
15476;115808611;0;;6.281457804;6.282685499
15477;333501611;0;;6.067367692;6.067212245
15478;197005522;0;;6.032478672;6.033202047
15479;65001611;0;;5.76345695;5.770003979
15480;138400111;0;;5.307040404;5.30439108
15481;358947211;0;;5.686878742;5.684316042
15482;233304911;0;;5.070880283;5.070609915
15483;105111511;0;;5.700304314;5.700994542
15484;70502711;0;;5.410776645;5.415650691
15485;238907611;0;;6.225436585;6.225234631
15486;245104411;0;;5.875837527;5.872964012
15487;291402311;0;;5.539989458;5.540710032
15488;367422011;0;;6.133524907;6.133346357
15489;54306511;0;;5.689962211;5.693659142
15490;314106711;0;;6.375753774;6.376188328
15491;7603111;0;;6.090154603;6.091095217
15492;216101311;0;;5.956952312;5.957978686
15493;264911011;0;;5.261925782;5.262329001
15494;348214311;0;;5.289010812;5.287237724
15495;325205611;0;;5.743891624;5.743488409
15496;41007911;0;;6.864911104;6.864630462
15497;92804011;0;;5.381565962;5.380286886
15498;42810311;0;;6.179494931;6.183306461
15499;352200411;0;;6.339372327;6.340035541
15500;85901811;0;;4.791466184;4.78777818
15501;358800711;0;;5.386646382;5.384852237
15502;341302711;0;;6.362991663;6.361701921
15503;303805611;0;;6.32852733;6.326730906
15504;70209311;0;;5.026789894;5.025996915
15505;266707211;0;;5.846494507;5.8461446
15506;185901311;0;;6.244630742;6.241776005
15507;163304911;0;;5.958852203;5.957696185
15508;7003211;0;;5.158391757;5.162291662
15509;34104211;0;;4.774244922;4.773775412
15510;225511211;0;;6.039161701;6.039790846
15511;318305011;0;;5.317880987;5.323551126
15512;308705511;0;;6.719101757;6.723308453
15513;226304611;0;;5.881614194;5.878240608
15514;321500911;0;;6.658156189;6.653793692
15515;280801611;0;;4.931773169;4.930675617
15516;400507511;0;;5.725900959;5.725530158
15517;327201112;0;;5.757934008;5.759684516
15518;289608711;0;;5.002122896;5.004475542
15519;315508011;0;;5.916482217;5.915679059
15520;336013611;0;;5.331982673;5.333495899
15521;194405011;0;;7.077328291;7.079632722
15522;20602911;0;;5.189163461;5.189795686
15523;334710211;0;;6.253710736;6.252901434
15524;48809911;0;;6.346513724;6.344902623
15525;350211711;0;;6.247819688;6.247785901
15526;240306211;0;;5.849473645;5.848064227
15527;6909411;0;;5.240580627;5.240084308
15528;351632411;0;;5.841247343;5.841530139
15529;312104111;0;;6.265019371;6.26233283
15530;360801522;0;;5.806896996;5.80585656
15531;178203411;0;;7.066194151;7.065151914
15532;391131811;0;;4.902054748;4.90369781
15533;299006011;0;;6.423423951;6.424901201
15534;280407211;0;;6.064151128;6.063372336
15535;232504511;0;;5.346616759;5.34480715
15536;303210411;0;;6.433376676;6.434108348
15537;339404511;0;;4.935506617;4.932029919
15538;393905411;0;;6.033544863;6.035530472
15539;389612011;0;;5.045591434;5.044814195
15540;229401511;0;;5.62852152;5.629621644
15541;144403211;0;;6.355372182;6.352598326
15542;19606111;0;;5.642356707;5.638500206
15543;259303111;0;;6.231890951;6.228854114
15544;240903311;0;;5.842572405;5.842303202
15545;125402811;0;;5.785878197;5.786870111
15546;96604811;0;;5.284490892;5.284843709
15547;293800111;0;;5.153425029;5.155049941
15548;114600111;0;;5.659491247;5.655727506
15549;102204411;0;;5.240791913;5.241782291
15550;340705311;0;;6.270093388;6.268876037
15551;237700111;0;;6.458661966;6.454298051
15552;10310511;0;;4.65203293;4.653026913
15553;148802311;0;;5.099910248;5.095282292
15554;120801411;0;;5.989774018;5.99003854
15555;366900411;0;;6.497835796;6.496995385
15556;243302811;0;;5.063015814;5.060336649
15557;81202211;0;;5.778708505;5.776493142
15558;356903411;0;;6.610224774;6.606483966
15559;281708611;0;;4.91462001;4.917027898
15560;102005611;0;;5.572291381;5.568068359
15561;204004511;0;;6.633953569;6.633617142
15562;156005633;0;;5.692288767;5.689246373
15563;137300411;0;;6.42541632;6.424403246
15564;181102311;0;;6.501406712;6.502981887
15565;246909311;0;;6.005902831;6.006383962
15566;347302411;0;;5.24324662;5.244257406
15567;298903511;0;;6.689326022;6.688082044
15568;163506511;0;;5.562177647;5.564638795
15569;5604011;0;;5.947499631;5.949367719
15570;21402111;0;;5.603850212;5.604252933
15571;93005911;0;;5.864204371;5.863796305
15572;202403411;0;;6.093600102;6.095891696
15573;257910311;0;;5.976123468;5.974833034
15574;337805411;0;;5.587469002;5.587195856
15575;390909611;0;;5.509297115;5.513339354
15576;67105211;0;;5.026789894;5.025996915
15577;27206511;0;;6.49477814;6.495926416
15578;324101011;0;;5.732864766;5.733120867
15579;164709111;0;;4.893740087;4.889393069
15580;300105012;0;;6.278071294;6.27987348
15581;155100911;0;;6.265996463;6.265958248
15582;213610111;0;;5.718539575;5.717657021
15583;121903511;0;;6.484633514;6.484504341
15584;215906111;0;;6.676106025;6.675834861
15585;263204011;0;;5.43937511;5.440048258
15586;178503111;0;;5.966085754;5.96586249
15587;324600811;0;;5.891236878;5.890399151
15588;70104811;0;;4.93639298;4.937704046
15589;330708911;0;;5.508818724;5.508488438
15590;116005211;0;;6.595976512;6.598538821
15591;304704311;0;;5.187027408;5.188936499
15592;315001011;0;;6.697439096;6.69781717
15593;271802511;0;;6.292252072;6.292442802
15594;352711011;0;;5.918328989;5.919908165
15595;296702311;0;;6.204620154;6.20564864
15596;186807111;0;;6.72792401;6.727295754
15597;137204311;0;;6.290216937;6.289159794
15598;148310911;0;;5.28729495;5.287802946
15599;222101022;0;;6.136448199;6.136302307
15600;146406511;0;;6.396249971;6.394385707
15601;292108411;0;;4.85771692;4.859558889
15602;182007311;0;;6.490884964;6.490828277
15603;289807411;0;;5.867201512;5.866732531
15604;309401411;0;;7.000858795;7.000976541
15605;30801211;0;;5.688309486;5.691938398
15606;225402111;0;;6.167197895;6.16314813
15607;201902911;0;;5.94810706;5.949614701
15608;55103611;0;;5.269212934;5.269740889
15609;102807911;0;;5.047055802;5.045972243
15610;113405411;0;;6.064874555;6.065911206
15611;97211411;0;;5.136733435;5.135594455
15612;12502611;0;;5.968393332;5.968507001
15613;283901811;0;;6.080109641;6.083476971
15614;304508511;0;;5.432581894;5.436477
15615;289111011;0;;5.225645216;5.227029086
15616;325907611;0;;6.06054731;6.061974156
15617;164704511;0;;4.950497698;4.950888132
15618;98006111;0;;5.195404821;5.194661481
15619;229905211;0;;6.177615725;6.177587542
15620;307103311;0;;5.102690763;5.105455752
15621;273505811;0;;6.108422965;6.108936091
15622;379309211;0;;6.15138017;6.152501324
15623;287704711;0;;5.425098028;5.425956562
15624;259103211;0;;7.142588072;7.144772831
15625;241308211;0;;5.530634067;5.530166772
15626;53311611;0;;6.087634526;6.091204592
15627;171906211;0;;6.590401888;6.592952536
15628;123302411;0;;6.179931413;6.17965716
15629;134203311;0;;5.849461335;5.847324553
15630;334602611;0;;6.483033023;6.480472479
15631;24106711;0;;5.627073195;5.627647143
15632;91208811;0;;6.288162157;6.288513699
15633;310703011;0;;6.577921172;6.577991984
15634;16504211;0;;5.86225925;5.860824914
15635;260506911;0;;5.603294574;5.601722218
15636;273806611;0;;6.327037674;6.325178285
15637;244909411;0;;5.666521251;5.664248429
15638;119507911;0;;5.763202859;5.763103242
15639;245306411;0;;6.46907315;6.469277392
15640;304704511;0;;5.119233703;5.119504991
15641;221603611;0;;5.275754084;5.276852606
15642;122801312;0;;6.274744336;6.273475985
15643;343002911;0;;6.391077505;6.393127333
15644;84803311;0;;4.970343553;4.968522033
15645;161700911;0;;5.814309359;5.814063571
15646;289202811;0;;5.310677981;5.310556198
15647;231508511;0;;5.253690964;5.254358182
15648;237504511;0;;6.195790781;6.193348021
15649;7706411;0;;6.414580304;6.415067008
15650;288505711;0;;4.864239103;4.865657938
15651;181310711;0;;6.04828921;6.04942071
15652;32810611;0;;6.130374647;6.131504715
15653;236607811;0;;5.899174392;5.895443964
15654;81807311;0;;6.352879886;6.352444561
15655;340007511;0;;5.682128052;5.681977309
15656;285410511;0;;6.345132805;6.344293497
15657;248310411;0;;5.732375024;5.732625232
